,y,y.donor.oriented,i_ID,j_ID,ij_dyad_ID,k_ID,l_ID,kl_dyad_ID,il_ID,jk_ID,i_age,j_age,i_sex,j_sex,i_bmi,j_bmi,i_skin,j_skin,k_wealth,l_wealth,ij_god_relation,ij_deg_r,ij_affinal_r,kl_avg_interhouse_R,kl_sd_interhouse_R,kl_distance,kl_affair,i_avg_community_r,j_avg_community_r
8871,0,0,86,104,5543,28,18,419,2738,3324,65,25,M,M,21.36859137,21.67940081,54.4,48.4,0.739500001,0.402529998,0,0,0.046875,0.012276786,0.022106709,369.9432389,ref,0.010493542,0.072532288
10462,0,0,104,86,5543,18,28,419,3324,2738,25,65,M,M,21.67940081,21.36859137,48.4,54.4,0.402529998,0.739500001,0,0,0.046875,0.012276786,0.022106709,369.9432389,ref,0.072532288,0.010493542
8872,0,0,86,105,5544,28,22,469,2742,3356,65,24,M,M,21.36859137,24.60215404,54.4,49,0.739500001,0.17186,0,0,0.015625,0.004650298,0.007918399,252.031744,ref,0.010493542,0.040864276
10569,0,0,105,86,5544,22,28,469,3356,2742,24,65,M,M,24.60215404,21.36859137,49,54.4,0.17186,0.739500001,0,0,0.015625,0.004650298,0.007918399,252.031744,ref,0.040864276,0.010493542
8873,0,0,86,106,5545,28,32,518,2752,3388,65,33,M,M,21.36859137,22.93333333,54.4,50.5,0.739500001,0.321590001,0,0,0.09375,0.013671875,0.024016291,130.8319533,ref,0.010493542,0.117720826
10676,0,0,106,86,5545,32,28,518,3388,2752,33,65,M,M,22.93333333,21.36859137,50.5,54.4,0.321590001,0.739500001,0,0,0.09375,0.013671875,0.024016291,130.8319533,ref,0.117720826,0.010493542
8874,0,0,86,107,5546,28,6,173,2726,3420,65,20,M,M,21.36859137,22.15189873,54.4,54.5,0.739500001,0.24648,0,0,0.015625,0.007440476,0.015324491,158.492902,ref,0.010493542,0.020107818
10783,0,0,107,86,5546,6,28,173,3420,2726,20,65,M,M,22.15189873,21.36859137,54.5,54.4,0.24648,0.739500001,0,0,0.015625,0.007440476,0.015324491,158.492902,ref,0.020107818,0.010493542
8875,0,0,86,108,5547,28,2,59,2722,3452,65,24,M,F,21.36859137,21.9478738,54.4,53.9,0.739500001,0.17122,0,0,0.046875,0.0078125,0.01392395,3842.190261,ref,0.010493542,0.082615025
10890,0,0,108,86,5547,2,28,59,3452,2722,24,65,F,M,21.9478738,21.36859137,53.9,54.4,0.17122,0.739500001,0,0,0.046875,0.0078125,0.01392395,3842.190261,ref,0.082615025,0.010493542
8965,0,0,87,88,5548,15,18,361,2770,2799,48,52,F,F,32.20024674,22.57777778,60.9,45.3,0.323029999,0.402529998,0,0,0,0.002046131,0.009132557,241.8139781,ref,0.021996079,0.034132841
9072,0,0,88,87,5548,18,15,361,2799,2770,52,48,F,F,22.57777778,32.20024674,45.3,60.9,0.402529998,0.323029999,0,0,0,0.002046131,0.009132557,241.8139781,ref,0.034132841,0.021996079
8966,0,0,87,89,5549,15,13,321,2765,2831,48,20,F,M,32.20024674,22.16573193,60.9,44.3,0.323029999,0.18418,0,0,0,0.001666667,0.01438524,138.5207566,ref,0.021996079,0.018334871
9179,0,0,89,87,5549,13,15,321,2831,2765,20,48,M,F,22.16573193,32.20024674,44.3,60.9,0.18418,0.323029999,0,0,0,0.001666667,0.01438524,138.5207566,ref,0.018334871,0.021996079
8967,0,0,87,90,5550,15,12,301,2764,2863,48,29,F,F,32.20024674,25.5426795,60.9,48.3,0.323029999,0.566839998,0,0,0,0.002604167,0.01088239,643.6551872,ref,0.021996079,0.020698801
9286,0,0,90,87,5550,12,15,301,2863,2764,29,48,F,F,25.5426795,32.20024674,48.3,60.9,0.566839998,0.323029999,0,0,0,0.002604167,0.01088239,643.6551872,ref,0.020698801,0.021996079
8968,0,0,87,91,5551,15,6,160,2758,2895,48,40,F,M,32.20024674,23.44558645,60.9,47.7,0.323029999,0.24648,0,0,0,0.000744048,0.003677785,36.05551275,ref,0.021996079,0.001845018
9393,0,0,91,87,5551,6,15,160,2895,2758,40,48,M,F,23.44558645,32.20024674,47.7,60.9,0.24648,0.323029999,0,0,0,0.000744048,0.003677785,36.05551275,ref,0.001845018,0.021996079
8969,0,0,87,92,5552,15,29,372,2781,2927,48,26,F,M,32.20024674,22.0585864,60.9,50.9,0.323029999,0.1442,0,0,0,0.004427083,0.018831386,163.4778272,ref,0.021996079,0.070968346
9500,0,0,92,87,5552,29,15,372,2927,2781,26,48,M,F,22.0585864,32.20024674,50.9,60.9,0.1442,0.323029999,0,0,0,0.004427083,0.018831386,163.4778272,ref,0.070968346,0.021996079
8970,0,0,87,93,5553,15,30,373,2782,2959,48,31,F,M,32.20024674,22.61451166,60.9,47.3,0.323029999,0.566279999,0,0,0,0.005637255,0.026285096,94.59386872,ref,0.021996079,0.07362056
9607,0,0,93,87,5553,30,15,373,2959,2782,31,48,M,F,22.61451166,32.20024674,47.3,60.9,0.566279999,0.323029999,0,0,0,0.005637255,0.026285096,94.59386872,ref,0.07362056,0.021996079
8971,NA,0,87,94,5554,15,9,235,2761,2991,48,19,F,F,32.20024674,24.68153722,60.9,44.8,0.323029999,1.118810005,0,0,0,0.007692308,0.032059789,96.15092303,ref,0.021996079,0.075898005
9714,0,NA,94,87,5554,9,15,235,2991,2761,19,48,F,F,24.68153722,32.20024674,44.8,60.9,1.118810005,0.323029999,0,0,0,0.007692308,0.032059789,96.15092303,ref,0.075898005,0.021996079
8986,0,0,87,95,5555,15,22,365,2774,3023,48,18,F,F,32.20024674,22.04278285,60.9,45.7,0.323029999,0.17186,0,0,0,0.00046503,0.001986001,134.8925498,ref,0.021996079,0.040864276
11319,0,0,95,87,5555,22,15,365,3023,2774,18,48,F,F,22.04278285,32.20024674,45.7,60.9,0.17186,0.323029999,0,0,0,0.00046503,0.001986001,134.8925498,ref,0.040864276,0.021996079
8972,0,0,87,96,5556,15,32,375,2784,3055,48,33,F,F,32.20024674,22.6849514,60.9,50.5,0.323029999,0.321590001,0,0,0,0.007291667,0.031872296,137.5390854,ref,0.021996079,0.017758303
9821,0,0,96,87,5556,32,15,375,3055,2784,33,48,F,F,22.6849514,32.20024674,50.5,60.9,0.321590001,0.323029999,0,0,0,0.007291667,0.031872296,137.5390854,ref,0.017758303,0.021996079
8973,0,0,87,97,5557,15,29,372,2781,3087,48,22,F,F,32.20024674,22.18072745,60.9,46.4,0.323029999,0.1442,0,0,0,0.004427083,0.018831386,163.4778272,ref,0.021996079,0.043631804
9928,0,0,97,87,5557,29,15,372,3087,2781,22,48,F,F,22.18072745,32.20024674,46.4,60.9,0.1442,0.323029999,0,0,0,0.004427083,0.018831386,163.4778272,ref,0.043631804,0.021996079
8974,0,0,87,98,5558,15,3,76,2755,3119,48,45,F,F,32.20024674,26.75921734,60.9,54.9,0.323029999,0.18203,0,0,0,0.007575758,0.032216664,99.18165153,ref,0.021996079,0.120488353
10035,0,0,98,87,5558,3,15,76,3119,2755,45,48,F,F,26.75921734,32.20024674,54.9,60.9,0.18203,0.323029999,0,0,0,0.007575758,0.032216664,99.18165153,ref,0.120488353,0.021996079
8975,0,0,87,99,5559,15,30,373,2782,3151,48,64,F,M,32.20024674,21.1079069,60.9,55.1,0.323029999,0.566279999,0,0,0,0.005637255,0.026285096,94.59386872,ref,0.021996079,0.018219557
10142,0,0,99,87,5559,30,15,373,3151,2782,64,48,M,F,21.1079069,32.20024674,55.1,60.9,0.566279999,0.323029999,0,0,0,0.005637255,0.026285096,94.59386872,ref,0.018219557,0.021996079
297,0,0,100,87,5560,1,15,15,3183,2753,24,48,M,F,26.92256151,32.20024674,52.1,60.9,0.19701,0.323029999,0,0,0,0.034469697,0.05043922,63.56099433,ref,0.059552295,0.021996079
8884,0,0,87,100,5560,15,1,15,2753,3183,48,24,F,M,32.20024674,26.92256151,60.9,52.1,0.323029999,0.19701,0,0,0,0.034469697,0.05043922,63.56099433,ref,0.021996079,0.059552295
8987,0,0,87,101,5561,15,22,365,2774,3215,48,25,F,M,32.20024674,19.82173467,60.9,52.1,0.323029999,0.17186,0,0,0,0.00046503,0.001986001,134.8925498,ref,0.021996079,0.002998155
11426,0,0,101,87,5561,22,15,365,3215,2774,25,48,M,F,19.82173467,32.20024674,52.1,60.9,0.17186,0.323029999,0,0,0,0.00046503,0.001986001,134.8925498,ref,0.002998155,0.021996079
8977,0,0,87,102,5562,15,18,361,2770,3247,48,20,F,F,32.20024674,23.46388316,60.9,44.9,0.323029999,0.402529998,0,0,0,0.002046131,0.009132557,241.8139781,ref,0.021996079,0.073454797
10356,0,0,102,87,5562,18,15,361,3247,2770,20,48,F,F,23.46388316,32.20024674,44.9,60.9,0.402529998,0.323029999,0,0,0,0.002046131,0.009132557,241.8139781,ref,0.073454797,0.021996079
5540,0,0,103,87,5563,31,15,374,3279,2783,33,48,M,F,23.48579692,32.20024674,45.6,60.9,1.652060002,0.323029999,0,0,0,0.003320313,0.015348876,120.2164714,ref,0.100322878,0.021996079
8933,0,0,87,103,5563,15,31,374,2783,3279,48,33,F,M,32.20024674,23.48579692,60.9,45.6,0.323029999,1.652060002,0,0,0,0.003320313,0.015348876,120.2164714,ref,0.021996079,0.100322878
8978,0,0,87,104,5564,15,18,361,2770,3311,48,25,F,M,32.20024674,21.67940081,60.9,48.4,0.323029999,0.402529998,0,0,0,0.002046131,0.009132557,241.8139781,ref,0.021996079,0.072532288
10463,0,0,104,87,5564,18,15,361,3311,2770,25,48,M,F,21.67940081,32.20024674,48.4,60.9,0.402529998,0.323029999,0,0,0,0.002046131,0.009132557,241.8139781,ref,0.072532288,0.021996079
8979,0,0,87,105,5565,15,22,365,2774,3343,48,24,F,M,32.20024674,24.60215404,60.9,49,0.323029999,0.17186,0,0,0,0.00046503,0.001986001,134.8925498,ref,0.021996079,0.040864276
10570,0,0,105,87,5565,22,15,365,3343,2774,24,48,M,F,24.60215404,32.20024674,49,60.9,0.17186,0.323029999,0,0,0,0.00046503,0.001986001,134.8925498,ref,0.040864276,0.021996079
8980,0,0,87,106,5566,15,32,375,2784,3375,48,33,F,M,32.20024674,22.93333333,60.9,50.5,0.323029999,0.321590001,0,0,0,0.007291667,0.031872296,137.5390854,ref,0.021996079,0.117720826
10677,0,0,106,87,5566,32,15,375,3375,2784,33,48,M,F,22.93333333,32.20024674,50.5,60.9,0.321590001,0.323029999,0,0,0,0.007291667,0.031872296,137.5390854,ref,0.117720826,0.021996079
8981,0,0,87,107,5567,15,6,160,2758,3407,48,20,F,M,32.20024674,22.15189873,60.9,54.5,0.323029999,0.24648,0,0,0,0.000744048,0.003677785,36.05551275,ref,0.021996079,0.020107818
10784,0,0,107,87,5567,6,15,160,3407,2758,20,48,M,F,22.15189873,32.20024674,54.5,60.9,0.24648,0.323029999,0,0,0,0.000744048,0.003677785,36.05551275,ref,0.020107818,0.021996079
8982,0,0,87,108,5568,15,2,46,2754,3439,48,24,F,F,32.20024674,21.9478738,60.9,53.9,0.323029999,0.17122,0,0,0,0.004166667,0.018263828,3809.114595,ref,0.021996079,0.082615025
10891,0,0,108,87,5568,2,15,46,3439,2754,24,48,F,F,21.9478738,32.20024674,53.9,60.9,0.17122,0.323029999,0,0,0,0.004166667,0.018263828,3809.114595,ref,0.082615025,0.021996079
9073,1,1,88,89,5569,18,13,324,2797,2834,52,20,F,M,22.57777778,22.16573193,45.3,44.3,0.402529998,0.18418,0,0.125,0,0.055245536,0.042405749,237.2551369,ref,0.034132841,0.018334871
9180,1,0,89,88,5569,13,18,324,2834,2797,20,52,M,F,22.16573193,22.57777778,44.3,45.3,0.18418,0.402529998,0,0.125,0,0.055245536,0.042405749,237.2551369,ref,0.018334871,0.034132841
9074,0,1,88,90,5570,18,12,304,2796,2866,52,29,F,F,22.57777778,25.5426795,45.3,48.3,0.402529998,0.566839998,0,0.0625,0,0.110491071,0.078751949,563.2139913,ref,0.034132841,0.020698801
9287,0,1,90,88,5570,12,18,304,2866,2796,29,52,F,F,25.5426795,22.57777778,48.3,45.3,0.566839998,0.402529998,0,0.0625,0,0.110491071,0.078751949,563.2139913,ref,0.020698801,0.034132841
9075,1,0,88,91,5571,18,6,163,2790,2898,52,40,F,M,22.57777778,23.44558645,45.3,47.7,0.402529998,0.24648,0,0,0,0.008769133,0.010174838,212.513529,ref,0.034132841,0.001845018
9394,0,1,91,88,5571,6,18,163,2898,2790,40,52,M,F,23.44558645,22.57777778,47.7,45.3,0.24648,0.402529998,0,0,0,0.008769133,0.010174838,212.513529,ref,0.001845018,0.034132841
9076,0,0,88,92,5572,18,29,420,2813,2930,52,26,F,M,22.57777778,22.0585864,45.3,50.9,0.402529998,0.1442,0,0.125,0,0.018415179,0.014279557,85.37564055,ref,0.034132841,0.070968346
9501,0,0,92,88,5572,29,18,420,2930,2813,26,52,M,F,22.0585864,22.57777778,50.9,45.3,0.1442,0.402529998,0,0.125,0,0.018415179,0.014279557,85.37564055,ref,0.070968346,0.034132841
9077,0,0,88,93,5573,18,30,421,2814,2962,52,31,F,M,22.57777778,22.61451166,45.3,47.3,0.402529998,0.566279999,0,0,0.078125,0.026539522,0.031490037,259.9423013,ref,0.034132841,0.07362056
9608,0,0,93,88,5573,30,18,421,2962,2814,31,52,M,F,22.61451166,22.57777778,47.3,45.3,0.566279999,0.402529998,0,0,0.078125,0.026539522,0.031490037,259.9423013,ref,0.07362056,0.034132841
9078,NA,0,88,94,5574,18,9,238,2793,2994,52,19,F,F,22.57777778,24.68153722,45.3,44.8,0.402529998,1.118810005,0,0.03125,0.078125,0.041552198,0.022199981,312.6227759,ref,0.034132841,0.075898005
9715,1,NA,94,88,5574,9,18,238,2994,2793,19,52,F,F,24.68153722,22.57777778,44.8,45.3,1.118810005,0.402529998,0,0.03125,0.078125,0.041552198,0.022199981,312.6227759,ref,0.075898005,0.034132841
9093,1,0,88,95,5575,18,22,413,2806,3026,52,18,F,F,22.57777778,22.04278285,45.3,45.7,0.402529998,0.17186,0,0,0.015625,0.005480708,0.004830211,140.2640367,ref,0.034132841,0.040864276
11320,0,1,95,88,5575,22,18,413,3026,2806,18,52,F,F,22.04278285,22.57777778,45.7,45.3,0.17186,0.402529998,0,0,0.015625,0.005480708,0.004830211,140.2640367,ref,0.040864276,0.034132841
9079,0,0,88,96,5576,18,32,423,2816,3058,52,33,F,F,22.57777778,22.6849514,45.3,50.5,0.402529998,0.321590001,0,0,0,0.026855469,0.024851641,327.4706094,ref,0.034132841,0.017758303
9822,0,0,96,88,5576,32,18,423,3058,2816,33,52,F,F,22.6849514,22.57777778,50.5,45.3,0.321590001,0.402529998,0,0,0,0.026855469,0.024851641,327.4706094,ref,0.017758303,0.034132841
9080,0,0,88,97,5577,18,29,420,2813,3090,52,22,F,F,22.57777778,22.18072745,45.3,46.4,0.402529998,0.1442,0,0,0.125,0.018415179,0.014279557,85.37564055,ref,0.034132841,0.043631804
9929,0,0,97,88,5577,29,18,420,3090,2813,22,52,F,F,22.18072745,22.57777778,46.4,45.3,0.1442,0.402529998,0,0,0.125,0.018415179,0.014279557,85.37564055,ref,0.043631804,0.034132841
9081,0,0,88,98,5578,18,3,79,2787,3122,52,45,F,F,22.57777778,26.75921734,45.3,54.9,0.402529998,0.18203,0,0,0.15625,0.027901786,0.024345123,287.0836115,ref,0.034132841,0.120488353
10036,1,1,98,88,5578,3,18,79,3122,2787,45,52,F,F,26.75921734,22.57777778,54.9,45.3,0.18203,0.402529998,0,0,0.15625,0.027901786,0.024345123,287.0836115,ref,0.120488353,0.034132841
9082,1,1,88,99,5579,18,30,421,2814,3154,52,64,F,M,22.57777778,21.1079069,45.3,55.1,0.402529998,0.566279999,0,0.25,0,0.026539522,0.031490037,259.9423013,ref,0.034132841,0.018219557
10143,1,0,99,88,5579,30,18,421,3154,2814,64,52,M,F,21.1079069,22.57777778,55.1,45.3,0.566279999,0.402529998,0,0.25,0,0.026539522,0.031490037,259.9423013,ref,0.018219557,0.034132841
298,0,0,100,88,5580,1,18,18,3186,2785,24,52,M,F,26.92256151,22.57777778,52.1,45.3,0.19701,0.402529998,0,0,0.078125,0.026506696,0.025281744,195.4942454,ref,0.059552295,0.034132841
8991,0,0,88,100,5580,18,1,18,2785,3186,52,24,F,M,22.57777778,26.92256151,45.3,52.1,0.402529998,0.19701,0,0,0.078125,0.026506696,0.025281744,195.4942454,ref,0.034132841,0.059552295
9094,0,0,88,101,5581,18,22,413,2806,3218,52,25,F,M,22.57777778,19.82173467,45.3,52.1,0.402529998,0.17186,0,0,0,0.005480708,0.004830211,140.2640367,ref,0.034132841,0.002998155
11427,0,0,101,88,5581,22,18,413,3218,2806,25,52,M,F,19.82173467,22.57777778,52.1,45.3,0.17186,0.402529998,0,0,0,0.005480708,0.004830211,140.2640367,ref,0.002998155,0.034132841
9084,1,1,88,102,5582,18,18,409,2802,3250,52,20,F,F,22.57777778,23.46388316,45.3,44.9,0.402529998,0.402529998,0,0.5,0,NA,NA,0,ref,0.034132841,0.073454797
10357,1,1,102,88,5582,18,18,409,3250,2802,20,52,F,F,23.46388316,22.57777778,44.9,45.3,0.402529998,0.402529998,0,0.5,0,NA,NA,0,ref,0.073454797,0.034132841
5541,1,0,103,88,5583,31,18,422,3282,2815,33,52,M,F,23.48579692,22.57777778,45.6,45.3,1.652060002,0.402529998,0,0,0.5,0.110491071,0.098189603,349.5854688,ref,0.100322878,0.034132841
9040,0,1,88,103,5583,18,31,422,2815,3282,52,33,F,M,22.57777778,23.48579692,45.3,45.6,0.402529998,1.652060002,0,0,0.5,0.110491071,0.098189603,349.5854688,ref,0.034132841,0.100322878
9085,1,1,88,104,5584,18,18,409,2802,3314,52,25,F,M,22.57777778,21.67940081,45.3,48.4,0.402529998,0.402529998,0,0.5,0,NA,NA,0,ref,0.034132841,0.072532288
10464,1,1,104,88,5584,18,18,409,3314,2802,25,52,M,F,21.67940081,22.57777778,48.4,45.3,0.402529998,0.402529998,0,0.5,0,NA,NA,0,ref,0.072532288,0.034132841
9086,0,0,88,105,5585,18,22,413,2806,3346,52,24,F,M,22.57777778,24.60215404,45.3,49,0.402529998,0.17186,1,0,0.015625,0.005480708,0.004830211,140.2640367,ref,0.034132841,0.040864276
10571,0,0,105,88,5585,22,18,413,3346,2806,24,52,M,F,24.60215404,22.57777778,49,45.3,0.17186,0.402529998,1,0,0.015625,0.005480708,0.004830211,140.2640367,ref,0.040864276,0.034132841
9087,0,1,88,106,5586,18,32,423,2816,3378,52,33,F,M,22.57777778,22.93333333,45.3,50.5,0.402529998,0.321590001,0,0,0.15625,0.026855469,0.024851641,327.4706094,ref,0.034132841,0.117720826
10678,1,0,106,88,5586,32,18,423,3378,2816,33,52,M,F,22.93333333,22.57777778,50.5,45.3,0.321590001,0.402529998,0,0,0.15625,0.026855469,0.024851641,327.4706094,ref,0.117720826,0.034132841
9088,0,0,88,107,5587,18,6,163,2790,3410,52,20,F,M,22.57777778,22.15189873,45.3,54.5,0.402529998,0.24648,0,0,0.015625,0.008769133,0.010174838,212.513529,ref,0.034132841,0.020107818
10785,0,0,107,88,5587,6,18,163,3410,2790,20,52,M,F,22.15189873,22.57777778,54.5,45.3,0.24648,0.402529998,0,0,0.015625,0.008769133,0.010174838,212.513529,ref,0.020107818,0.034132841
9089,0,1,88,108,5588,18,2,49,2786,3442,52,24,F,F,22.57777778,21.9478738,45.3,53.9,0.402529998,0.17122,1,0,0.078125,0.015345982,0.014243647,3739.356629,ref,0.034132841,0.082615025
10892,1,0,108,88,5588,2,18,49,3442,2786,24,52,F,F,21.9478738,22.57777778,53.9,45.3,0.17122,0.402529998,1,0,0.078125,0.015345982,0.014243647,3739.356629,ref,0.082615025,0.034132841
9181,0,0,89,90,5589,13,12,299,2828,2861,20,29,M,F,22.16573193,25.5426795,44.3,48.3,0.18418,0.566839998,0,0.03125,0,0.0234375,0.01938587,742.5900619,ref,0.018334871,0.020698801
9288,0,0,90,89,5589,12,13,299,2861,2828,29,20,F,M,25.5426795,22.16573193,48.3,44.3,0.566839998,0.18418,0,0.03125,0,0.0234375,0.01938587,742.5900619,ref,0.020698801,0.018334871
9182,0,0,89,91,5590,13,6,158,2822,2893,20,40,M,M,22.16573193,23.44558645,44.3,47.7,0.18418,0.24648,0,0,0,0.005803571,0.030233868,151.6047493,ref,0.018334871,0.001845018
9395,0,0,91,89,5590,6,13,158,2893,2822,40,20,M,M,23.44558645,22.16573193,47.7,44.3,0.24648,0.18418,0,0,0,0.005803571,0.030233868,151.6047493,ref,0.001845018,0.018334871
9183,0,0,89,92,5591,13,29,335,2845,2925,20,26,M,M,22.16573193,22.0585864,44.3,50.9,0.18418,0.1442,0,0,0,0.05703125,0.050881481,156.1185447,ref,0.018334871,0.070968346
9502,0,0,92,89,5591,29,13,335,2925,2845,26,20,M,M,22.0585864,22.16573193,50.9,44.3,0.1442,0.18418,0,0,0,0.05703125,0.050881481,156.1185447,ref,0.070968346,0.018334871
9184,0,0,89,93,5592,13,30,336,2846,2957,20,31,M,M,22.16573193,22.61451166,44.3,47.3,0.18418,0.566279999,0,0,0,0.024264706,0.051864388,230.2172887,ref,0.018334871,0.07362056
9609,0,0,93,89,5592,30,13,336,2957,2846,31,20,M,M,22.61451166,22.16573193,47.3,44.3,0.566279999,0.18418,0,0,0,0.024264706,0.051864388,230.2172887,ref,0.07362056,0.018334871
9185,NA,1,89,94,5593,13,9,233,2825,2989,20,19,M,F,22.16573193,24.68153722,44.3,44.8,0.18418,1.118810005,0,0.015625,0,0.060096154,0.086098918,230.6534197,ref,0.018334871,0.075898005
9716,1,NA,94,89,5593,9,13,233,2989,2825,19,20,F,M,24.68153722,22.16573193,44.8,44.3,1.118810005,0.18418,0,0.015625,0,0.060096154,0.086098918,230.6534197,ref,0.075898005,0.018334871
9200,0,0,89,95,5594,13,22,328,2838,3021,20,18,M,F,22.16573193,22.04278285,44.3,45.7,0.18418,0.17186,0,0,0,0.079520089,0.089778445,210.2379604,ref,0.018334871,0.040864276
11321,0,0,95,89,5594,22,13,328,3021,2838,18,20,F,M,22.04278285,22.16573193,45.7,44.3,0.17186,0.18418,0,0,0,0.079520089,0.089778445,210.2379604,ref,0.040864276,0.018334871
9186,0,0,89,96,5595,13,32,338,2848,3053,20,33,M,F,22.16573193,22.6849514,44.3,50.5,0.18418,0.321590001,0,0,0,0.021875,0.052291252,275.3779221,ref,0.018334871,0.017758303
9823,0,0,96,89,5595,32,13,338,3053,2848,33,20,F,M,22.6849514,22.16573193,50.5,44.3,0.321590001,0.18418,0,0,0,0.021875,0.052291252,275.3779221,ref,0.017758303,0.018334871
9187,1,0,89,97,5596,13,29,335,2845,3085,20,22,M,F,22.16573193,22.18072745,44.3,46.4,0.18418,0.1442,0,0,0,0.05703125,0.050881481,156.1185447,ref,0.018334871,0.043631804
9930,0,1,97,89,5596,29,13,335,3085,2845,22,20,F,M,22.18072745,22.16573193,46.4,44.3,0.1442,0.18418,0,0,0,0.05703125,0.050881481,156.1185447,ref,0.043631804,0.018334871
9188,1,0,89,98,5597,13,3,74,2819,3117,20,45,M,F,22.16573193,26.75921734,44.3,54.9,0.18418,0.18203,0,0,0,0.022727273,0.052685393,237.6825614,ref,0.018334871,0.120488353
10037,0,0,98,89,5597,3,13,74,3117,2819,45,20,F,M,26.75921734,22.16573193,54.9,44.3,0.18203,0.18418,0,0,0,0.022727273,0.052685393,237.6825614,ref,0.120488353,0.018334871
9189,0,0,89,99,5598,13,30,336,2846,3149,20,64,M,M,22.16573193,21.1079069,44.3,55.1,0.18418,0.566279999,0,0.125,0,0.024264706,0.051864388,230.2172887,ref,0.018334871,0.018219557
10144,0,0,99,89,5598,30,13,336,3149,2846,64,20,M,M,21.1079069,22.16573193,55.1,44.3,0.566279999,0.18418,0,0.125,0,0.024264706,0.051864388,230.2172887,ref,0.018219557,0.018334871
299,0,0,100,89,5599,1,13,13,3181,2817,24,20,M,M,26.92256151,22.16573193,52.1,44.3,0.19701,0.18418,0,0,0,0.021590909,0.05248714,170.3290932,ref,0.059552295,0.018334871
9098,0,0,89,100,5599,13,1,13,2817,3181,20,24,M,M,22.16573193,26.92256151,44.3,52.1,0.18418,0.19701,0,0,0,0.021590909,0.05248714,170.3290932,ref,0.018334871,0.059552295
9201,0,0,89,101,5600,13,22,328,2838,3213,20,25,M,M,22.16573193,19.82173467,44.3,52.1,0.18418,0.17186,0,0,0,0.079520089,0.089778445,210.2379604,ref,0.018334871,0.002998155
11428,0,0,101,89,5600,22,13,328,3213,2838,25,20,M,M,19.82173467,22.16573193,52.1,44.3,0.17186,0.18418,0,0,0,0.079520089,0.089778445,210.2379604,ref,0.002998155,0.018334871
9191,0,0,89,102,5601,13,18,324,2834,3245,20,20,M,F,22.16573193,23.46388316,44.3,44.9,0.18418,0.402529998,0,0.0625,0,0.055245536,0.042405749,237.2551369,ref,0.018334871,0.073454797
10358,0,1,102,89,5601,18,13,324,3245,2834,20,20,F,M,23.46388316,22.16573193,44.9,44.3,0.402529998,0.18418,0,0.0625,0,0.055245536,0.042405749,237.2551369,ref,0.073454797,0.018334871
5542,0,0,103,89,5602,31,13,337,3277,2847,33,20,M,M,23.48579692,22.16573193,45.6,44.3,1.652060002,0.18418,0,0,0,0.009960938,0.025352751,243.7047394,ref,0.100322878,0.018334871
9147,0,0,89,103,5602,13,31,337,2847,3277,20,33,M,M,22.16573193,23.48579692,44.3,45.6,0.18418,1.652060002,0,0,0,0.009960938,0.025352751,243.7047394,ref,0.018334871,0.100322878
9192,1,0,89,104,5603,13,18,324,2834,3309,20,25,M,M,22.16573193,21.67940081,44.3,48.4,0.18418,0.402529998,0,0.0625,0,0.055245536,0.042405749,237.2551369,ref,0.018334871,0.072532288
10465,0,1,104,89,5603,18,13,324,3309,2834,25,20,M,M,21.67940081,22.16573193,48.4,44.3,0.402529998,0.18418,0,0.0625,0,0.055245536,0.042405749,237.2551369,ref,0.072532288,0.018334871
9193,0,0,89,105,5604,13,22,328,2838,3341,20,24,M,M,22.16573193,24.60215404,44.3,49,0.18418,0.17186,0,0,0,0.079520089,0.089778445,210.2379604,ref,0.018334871,0.040864276
10572,0,0,105,89,5604,22,13,328,3341,2838,24,20,M,M,24.60215404,22.16573193,49,44.3,0.17186,0.18418,0,0,0,0.079520089,0.089778445,210.2379604,ref,0.040864276,0.018334871
9194,0,0,89,106,5605,13,32,338,2848,3373,20,33,M,M,22.16573193,22.93333333,44.3,50.5,0.18418,0.321590001,0,0,0,0.021875,0.052291252,275.3779221,ref,0.018334871,0.117720826
